id_csv,gg_ads_url,advertiser_url,run_1,run_2,run_3,run_4,run_5
1086,"https://googleads.g.doubleclick.net/aclk?sa=l&ai=C6UVG1Svfab_KBtW4geAPn6STkQekgYyehgHSuvDn_RS6hvXCwQEQASC-z4caYJXikIKgB6ABvZyB7gPIAQKpAnqKRZfsx7M-4AIAqAMByAMIqgTGAk_Q1tu8B239RAXd45rSXSweJtaqolRWLcgmb-47z4GPRJjIhMoMxO7gqftA1FxYsS62Hqui7X2PBea79067MVVfzcTplBgBsjOaDnwfYmB1ttGLaIuPQHCNjXTIuLwz83vmWr3fM2afrZlczSp8AWzDcvNW_i91rocz0ndy8o9movBQpmNi5Ivkp_wXTvgF1Qr28hsn7PZngvie8aNAfbWSNNLgPkhYICt1drWFK8dq1TUjzGRqCnsPfqKIfmA7ke4NbYTjurr-rePhzjpNORrE0DAKfZUZDy09LijWBCKp55BTbBUHLIMwLdboufGI1KpAQIk0lC2FRrN9vlPILQNXBJqXZlQBmd30my8Ws6_ldi9a7ZyRdd7GIxyypUmUorqspYFdi903h19qGTt7D9345kgebPQhIvObH6R6lvNJ5-4WsN03wAS5_Yra0wXgBAGIBcnwm6lYoAYCgAefrOQRqAenzLECqAemvhuoB8zOsQKoB_PRG6gHltgbqAeqm7ECqAeOzhuoB5PYG6gH8OAbqAfulrECqAf-nrECqAevvrECqAea4bECqAfVyRuoB9m2sQKoB5oGqAf_nrECqAffn7ECqAf4wrECqAf7wrEC2AcB0ggwCJHhgFAQARidATIIq4uAgKCAgAo6DACAgICAgJSoiAKoA0i9_cE6WJa30JSZ75MDsQkomvtHDAmw-oAKA4oK_wFodHRwczovL2Nkbi5hZHNkZWZlbmRlci5jb20vVHJhY2tJdD90aWQ9MTAyNjcwOTRDNjU5OFBQQyZhZGZhY2M9Y2RiMGExYjMtZWE1Zi01NDNjLTljYjMtOTc3YTQ5ZTI3N2M2JmFkZnR0PTEmaF9leHQ9MDowOjIzNzA4NzYwMTM3OjE5NDI2Nzc1ODI2NTo6JmFsb2NwPTkxOTg4MjQmYWxvY2k9JmFwbGE9d3d3LmxpdmVtaW50LmNvbSZhZGV2PSZkZXY9YyZhZmVlPSZhZGlkPTgwMzAyMjU0MzA4MiZhZGZuZXQ9ZCZoY191cmw9e2VzY2FwZWRscHVybH2YCwHICwHgCwGqDQJERcgNAeINEwj08NCUme-TAxVVXAAGHR_SJHLqDRMI3p7RlJnvkwMVVVwABh0f0iRy8A0CiA7___________8B2BMD0BUByhYCCgD4FgGAFwGyFxAYASoKMzg1MjYwNzQzOFAGuhcCOAGqGBcJAAAAAECg_UASCjM4NTI2MDc0MzgYAbIYCRICr1MYAiIBANAYAcIZAggB&ae=1&gclid=EAIaIQobChMI_4jSlJnvkwMVVVwABh0f0iRyEAEYASAAEgIhAPD_BwE&num=1&sig=AOD64_3x-Yzamd4rRdxeNZz4sD6ug7DpIw&client=ca-pub-6453680425766689&rf=5&nx=CLICK_X&ny=CLICK_Y&uap=UACH(platform)&uapv=UACH(platformVersion)&uaa=UACH(architecture)&uam=UACH(model)&uafv=UACH(uaFullVersion)&uab=UACH(bitness)&uaw=UACH(wow64)&uafvl=UACH(fullVersionList)&nb=2&adurl=https://www.alternate.de/listing.xhtml%3FarticleId%3D100151665,100151750,100151765,100151825,100151832,100151836,100151841%26partner%3Dgoadwodisp%26campaign%3D1712175336%26adgroup%3D62366715730//Banner%26campaignCode%3DSTREICHP_OFFPAGE%26adffus%3D8040a8d1%26apla%3Dwww.livemint.com%26h_ext%3D0:0:23708760137:194267758265::%26gad_source%3D5%26gad_campaignid%3D23708760137%26gclid%3DEAIaIQobChMI_4jSlJnvkwMVVVwABh0f0iRyEAEYASAAEgIhAPD_BwE","https://www.alternate.de/listing.xhtml?articleId=100151665,100151750,100151765,100151825,100151832,100151836,100151841&partner=goadwodisp&campaign=1712175336&adgroup=62366715730//Banner/&campaignCode=STREICHP_OFFPAGE&adffus=8040a8d1&apla=www.livemint.com&h_ext=0:0:23708760137:194267758265::&gad_source=5&gad_campaignid=23708760137&gclid=EAIaIQobChMI_4jSlJnvkwMVVVwABh0f0iRyEAEYASAAEgIhAPD_BwE",no,no,no,no,no
987,https://www.googleadservices.com/pagead/aclk?sa=L&ai=C93BeRUzgaaDlEY-mjeYPyv-rwAP0nri2hgG74YjuuhWhpvjz0B0QASDa18U5YMfV_42EJqABloCu7ULIAQmpArXWL8QdIoE-4AIAqAMByAPLBKoE2wJP0InfFvBBu_DCFkBZOQofVaDJg_OOLm1xt5WMR6U4xCVTfQ-KIAIKjphlCmlVHHAGfb4HysKpX6ht4nJnr9nFHYFzLrX9aU8VwhnaFA65I7pKQAu8wwrXoZFuxNWo7OjabVy23mYTAGMn1xsmxvl-oJON5q6u2tz2EucuWzrxVU8BMLKJdzO-6myAU5OlcUhxSj6azIpsoMgWS3sTm4iNB-AZzMAnJgRthg2NuCaKG8lMfhNLWz1MqPc7Nmi8LyZF0EjhDQwp-cRRZAaXJIDK0IHzwzC4U6cyfAeb-e7t00_BYN_ogBCscSV_AqAT95ob49O_pu0_-hESWSNbUByQohncB3_ajLAtBrdq3pLRQLP7EJYBkmmnFpiEQvIdm2xe0o5mloRNT26H7zYo91rbfPUMGIuM17_KNnDfIAbSb7oZn7DdnlbBG7qITMfjQKiBLRY8Od9AmS1nR8AE0pik-cEF4AQBiAWGnLSRWMAFBfoFBgglEAEYAKAGLoAHlrj-zB2oB6fMsQKoB6a-G6gHzM6xAqgH89EbqAeW2BuoB6qbsQKoB47OG6gHk9gbqAfw4BuoB-6WsQKoB_6esQKoB6--sQKoB5rhsQKoB9m2sQKoB5oGqAf_nrECqAffn7ECqAf4wrEC2AcAwAgB0gguCIBhEAEYHTIIioKAgICAgAg6DYBAgMCAgICAqIACqANIvf3BOljo_66erPGTA_IIG2FkeC1zdWJzeW4tMTYxNDkxMzU5ODg3NTQ5NoAKA5ALA5gLAcgLAYAMAaIMAkgBqg0CWkHIDQHiDRMI0bSvnqzxkwMVD1PDBh3K_wo46g0TCM_TsJ6s8ZMDFQ9TwwYdyv8KOPANAogO____________AbAOr8Ct9RjgErypzKHI0-uM4gHYEwzQFQHpFXLmWVeeF63F8BXnmvCjFfoVCGdsYV8yNTc5yhYCCgD4FgGAFwGyFxAYASoKODQ2NjE1NjM1NFAGuhcCOAGqGBcJAAAAAHCd-EASCjg0NjYxNTYzNTQYAbIYCRICqk4YLiIBANAYAcIZAggB&ae=1&gclid=EAIaIQobChMI4JuxnqzxkwMVD1PDBh3K_wo4EAEYASABEgKMOPD_BwE&num=1&cid=CAQS4gEABaugfexIUPoZhUamjhtHriGgUDdwkbghHSqLBha2K2B-yFQvdnVbxiiwyXqyJaZ2VUBqT0pYJTXgio_8nrNcS6EbDkQ6NqArFuWhUcsJ2FqpXKB6mn67PyKWIy7V_4jzkaz6nRSCDuXRFKBUbNJQ1gXliIhFkcwW29C1kRG7Mn2RPV3priFr2dkeDdjTuKlM84g85okaa96PW1JbYoIUs_gnGtYsbysBl9mULKnaHMzNayzJy56uXKztyuoRqpzzCJTDlLhiP9s-PlxEQYcAQ5INgeF6WJqlXUErIPH_ID2NGAE&sig=AOD64_3zXbavVqLxr3wjYApWY63tguhC9Q&ctype=5&client=ca-pub-3605257360853185&nb=9&adurl=https://www.radiatorcooler.com/tktm-125-200-250-300-sx-exc-mxc-xc-w-1998-2007/%3Fgad_source%3D5%26gad_campaignid%3D23658827270%26gclid%3DEAIaIQobChMI4JuxnqzxkwMVD1PDBh3K_wo4EAEYASABEgKMOPD_BwE,https://www.radiatorcooler.com/tktm-125-200-250-300-sx-exc-mxc-xc-w-1998-2007/?gad_source=5&gad_campaignid=23658827270&gclid=EAIaIQobChMI4JuxnqzxkwMVD1PDBh3K_wo4EAEYASABEgKMOPD_BwE,,,,,
887,https://www.googleadservices.com/pagead/aclk?sa=L&ai=CMreaC_HeaY3uF4ahjeYP-4rXwAHohO2hhgGcoIvV0xTc2R4QASDmtM-ZAWCJA6ABj62OsEHIAQmpAuvhUl8j46c-4AIAqAMByAMKqgTcAk_Qeyb5fZ1ubOkJbQ4-crnIoZtaPYjCCWniewmq-DlHBYtYESfuUMyGkQhUyhpS8dhei30gM2_Ksqazu_IDL0IMjGqJPsgFuxxKStrVIZfU6XzLWUfCGjM4mdgZmgCG97TZR7z3E5vuN4CSBgxVIp9SzkMbWg9g7qwkyj0zLJfQDNzrUrCM8LzPGnVkSKtcD62tZjX6usIYfF-sTP6sXkTn7pwlF8iFxuCnpYi2dCvGj8Mt3shRYaJzJrSrpbDF7ZOfWw7X_JGR62P-cz6cHfJbZbtxmo8HpgBaw7bx8UyQN_b3CC2egeVlGNoJUTEB3KAjEhAZcbVCR7k2B2fi97VuO0twn0uTKp8fKnUWaqPqflWVD4YXhDi68BiEXBX-CEn2I1O4u389xq7pomQViQPaAIkfMrFcGugy-v97RBUjBox0j3FQ-1f2fPHgEzIYCFBNtXfvBdT2wYq6nsAE9Zmwu6cF4AQBiAXA8pzlVaAGLoAHj-XejxyoB6fMsQKoB6a-G6gHzM6xAqgH89EbqAeW2BuoB6qbsQKoB47OG6gHk9gbqAfw4BuoB-6WsQKoB_6esQKoB6--sQKoB5rhsQKoB9XJG6gH2baxAqgHmgaoB_-esQKoB9-fsQKoB_jCsQKoB_vCsQLYBwDSCC8IgGEQARidATIIioKAgICAgAg6DYBAgMCAgICAqIACqANIvf3BOliv8a2M4e6TA7EJsixfGdqstByACgOYCwHICwGADAGqDQJKUMgNAeINEwiokK6M4e6TAxWGUMMGHXvFFRjqDRMI2OKvjOHukwMVhlDDBh17xRUY8A0CiA7___________8B2BMNiBQE0BUByhYCCgD4FgGAFwGyFxAYASoKNTEwMzg3OTQ4M1AGuhcCOAGqGBcJAAAAAHDFBkESCjUxMDM4Nzk0ODMYAbIYCRICvFAYLiIBANAYAegYAcIZAggB&ae=1&gclid=EAIaIQobChMIzZ-wjOHukwMVhlDDBh17xRUYEAEYASAAEgKTHPD_BwE&num=1&cid=CAQS0QEABaugfSgSMhkhI9VAz__TJLPvsIRIeqE2Y7_G92lmN_4Hv3mo5-4mXQrrzB53TbzyI0crNAWPzXFHDVVkBopBbEBE_X_ZYX8RpRusIREV5bjWRYm5vpQ6qqHl3EZ9sQ5RRxUIIJ4T5J-G8eAnR0FfKg39riJs9nuCWNKfjLCwyznru1eFSxg5FBzyDsv6fmcduPLQhTMdkBOV0ouHrXK6Z9szmzsWdvVe-Rsy3slDx-uUyAGDF7bYB5sl3KQ4X26wYHhIkG1b47jvnnT_uKu5ZhgB&sig=AOD64_2gr7ypHBqtR2jFiH_ujcQeVLddXg&client=ca-pub-3677668629134422&rf=4&nb=9&adurl=https://www.rewardgateway.com/au/resource/your-people-planner-2026%3Futm_term%3D%26utm_campaign%3DFY-26-AU-Google-Ads-Remarketing%26utm_source%3Dadwords%26utm_medium%3Dppc%26hsa_acc%3D5720672591%26hsa_cam%3D23029299520%26hsa_grp%3D182392196341%26hsa_ad%3D783915597568%26hsa_src%3Dd%26hsa_tgt%3Dkwd-0%26hsa_kw%3D%26hsa_mt%3D%26hsa_net%3Dadwords%26hsa_ver%3D3%26gad_source%3D5%26gad_campaignid%3D23029299520%26gclid%3DEAIaIQobChMIzZ-wjOHukwMVhlDDBh17xRUYEAEYASAAEgKTHPD_BwE,https://www.rewardgateway.com/au/resource/your-people-planner-2026?utm_term=&utm_campaign=FY-26-AU-Google-Ads-Remarketing&utm_source=adwords&utm_medium=ppc&hsa_acc=5720672591&hsa_cam=23029299520&hsa_grp=182392196341&hsa_ad=783915597568&hsa_src=d&hsa_tgt=kwd-0&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gad_source=5&gad_campaignid=23029299520&gclid=EAIaIQobChMIzZ-wjOHukwMVhlDDBh17xRUYEAEYASAAEgKTHPD_BwE,yes,yes,yes,,
1140,https://www.googleadservices.com/pagead/aclk?sa=L&ai=CK5DNc0PgabrgFMiMjeYP2pzlqQeDu_urhgHupdnBlRCm-uOHtSUQASC744ckYMfV_42EJqABmaWQtwHIAQKpAnVB4KpNzbM-4AIAqAMByAMIqgTPAk_QD_uoXN0uTQnA3Xcb13b5t6EIX20fIxn6YqNQGhQJfbjZjY90fdE3nLUfY72fK4QZt8j-G6Omkq3b9lzn_nTntbEuc8x9xb-iJqOoPD52f0lALow5JWcee_tRVEAxC-sGrzpnveC-627wCnRxNLGvn5QUA06sDFyLXwpYoyLxv6ooh15ZOolslHHfFvdUjhFcvrwq1jRgLHW9kNHE2gAXz9FZo0yx1dEmuzDZBqHz1svbFZu5kLPOs1KpznZN_tGgq0e2BHoN6NP0xjTg2d0i0e6rmOBnomK_y20bCqk2nr8EC7RSw-EqG-cQ4al69seRNFk0WDb2jo4yM06qAgF82s3oOeoV9Jzyh13xLO2i-uVOc-KSOleDXbPBZT5o37GQcRvk7OGXxYl1setMQHw_AM9HP8Y9Gk7dcFbMl73x1l0hT7fdghCaSStJR7UHwATdkueOyAPgBAGIBfDG0fEwoAYCgAfP2u_IAqgHp8yxAqgH4tixAqgHpr4bqAfMzrECqAfz0RuoB5bYG6gHqpuxAqgHjs4bqAeT2BuoB_DgG6gH7paxAqgH_p6xAqgHr76xAqgHmuGxAqgH1ckbqAfZtrECqAeaBqgH_56xAqgH35-xAqgH-MKxAqgH-8KxAtgHAdIILwiAYRABGB0yCIqCgICAgIAIOg6AQIDAgICAgKiAAqiDEEi9_cE6WLzz1-mj8ZMDsQkss9L4UntNcIAKA5gLAcgLAaIMA5ABAaoNAlpByA0B4g0TCICs2Omj8ZMDFUhGwwYdWk45deoNEwiXytnpo_GTAxVIRsMGHVpOOXXwDQKIDv___________wHYEwzQFQGYFgHKFgIKAPgWAYAXAbIXEBgBKgo3NDUxNzg5OTAwUAa6FwI4AaoYFwkAAAAADPUcQRIKNzQ1MTc4OTkwMBgBshgJEgKYXxgCIgEA0BgBwhkCCAE&ae=1&gclid=EAIaIQobChMI-uXa6aPxkwMVSEbDBh1aTjl1EAEYASAAEgIt9PD_BwE&num=1&cid=CAQS4wEABaugfaK2V1QqO1UBEGrIKFoUY4MaCFCtUE6T_9xk303Go7mycDYJQNvgRXXHwJQbUl4rU_yDpX8JEIeVbWBkJzB1X17QKAO0lZwORYQkDl8H-GKc-GvTLIVM32I46KZy3EiRi4jSOZyerl-Lut_oHu_-91WuBm0r9qiZtA4bqViyRtnYh6UKqB6goML_UnaHT5TBp0r2Wv151WzLSK9RZv03q-XgWpqJlbM76C2tG1zzAlFCWW9k11k5V-VbuQWfeL7y6Ba6IzhDkKCIFzUd_XIlb8P0zaDRQEyBPm-zMWJZIBgB&sig=AOD64_1xJr7T1-cTv9G5WoSAIBPALPpQMA&client=ca-pub-1301581561755234&rf=5&nx=CLICK_X&ny=CLICK_Y&uap=UACH(platform)&uapv=UACH(platformVersion)&uaa=UACH(architecture)&uam=UACH(model)&uafv=UACH(uaFullVersion)&uab=UACH(bitness)&uaw=UACH(wow64)&uafvl=UACH(fullVersionList)&nb=2&adurl=https://www.2j-antennas.com/%3Futm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3DObsah_banner_vl.publikum%2520podle%2520konkurence%26utm_id%3D13123216240%26gad_source%3D5%26gad_campaignid%3D13123216240%26gclid%3DEAIaIQobChMI-uXa6aPxkwMVSEbDBh1aTjl1EAEYASAAEgIt9PD_BwE,https://www.2j-antennas.com/?utm_source=google&utm_medium=cpc&utm_campaign=Obsah_banner_vl.publikum%20podle%20konkurence&utm_id=13123216240&gad_source=5&gad_campaignid=13123216240&gclid=EAIaIQobChMI-uXa6aPxkwMVSEbDBh1aTjl1EAEYASAAEgIt9PD_BwE,no,no,no,no,no
1073,https://googleads.g.doubleclick.net/aclk?sa=l&ai=C6MVDUrffafisFpm9geAPypvioAOE64a-hgHCor-G0hWtvP2Qlg4QASDNno8YYJsDoAHs4JjjQMgBAakC5PSYfonFsz7gAgCoAwHIAwqqBMsCT9CvWnB92sHMex3VqtW0Rzk_kIGB-j6oD8UyG4cvljd6owT_Cc7Pqd709HiDVjTREo3ZKXa3IZCE56D5m3ifINqbA-o6z1RF_lnnesqmyMYznMVrNtFWIHCGlecb8UH5kDTQH5ApAGiGcMHuvKQgvC0BSddE27WJcA-LzRRlj8ZzsAM_XtPHIHnM02YWORAonAaOhF0y9tvDgnO1vk-lzCH7tFeOsw0aIuvSJt3ZgJ6YSTEZ_6fzMOKHr0WtwwOT9xhxSh6zrQpe_GfJg26SJzgX0ZhvNt3SVw00Mm1F8nDpdTbMJgraUlChimYQOIYfduQ6LBe5M8s-9qFLMpaDX0quARi6p9ZhV4fbCy1PDljcR6-oGZI13w3ddR7GtBKKZkIOUnCJ_g66qaGo1lez0BWR9rRKQ6-O6EukjoClAOvMyXQJMwG8FC4tVsAE4eW9-94F4AQBiAX2__aXWIAH7JjpwhuoB6fMsQKoB6a-G6gHzM6xAqgH89EbqAeW2BuoB6qbsQKoB47OG6gHk9gbqAfw4BuoB-6WsQKoB_6esQKoB6--sQKoB5rhsQKoB9XJG6gH2baxAqgHmgaoB_-esQKoB9-fsQKoB_jCsQKoB_vCsQLYBwHSCC4IgGEQARgdMgiKgoCAgICACDoNgECAwICAgICogAKoA0i9_cE6WPS0kJie8JMDsQn02DQ72g9LNIAKAZgLAcgLAaoNAktSyA0B4g0TCILZkJie8JMDFZleAAYdyo0YNOoNEwj175GYnvCTAxWZXgAGHcqNGDTwDQKIDv___________wHYEwKIFAHQFQHKFgIKAPgWAYAXAbIXEBgBKgoyMzA0NDM1ODQ4UAa6FwI4AaoYFwkAAAAAAGD6QBIKMjMwNDQzNTg0OBgBshgJEgKTVRgBIgEA0BgBwhkCCAE&ae=1&gclid=EAIaIQobChMI-J2SmJ7wkwMVmV4ABh3KjRg0EAEYASAAEgIMyfD_BwE&num=1&cid=CAQS0AEABaugfXKefe95SJFq9E5MhG035ChwcaB3S8kKkjKkD6JDJG6e_i0vholCUeLh2LG4gsV4sUG5RPHoDieIjhwbR8YMEF_qrTS1LAPEvm2ephE-9mEymUUL7pL7AFGllME9MqkJ4ZRrmqQ_McdU_ZAXxK_PC_XJaAZti9y5kQMQ8usGkUw4XQe-YuXizc2fyHOH-IKVr-ZnGkSqGnMvnFZh1ImuFF_rRzNydaIC-mm-aEKLeqlLdZCTEampVnjJ_c-xiwTsdfeTllFoc4bDQq_IGAE&sig=AOD64_0b55Bj1FoDe0TBXL-iVOguK04Q9g&client=ca-pub-4075694933314520&rf=4&nb=2&adurl=https://zaniadevice.com/%3Fgad_source%3D5%26gad_campaignid%3D23672504310%26gclid%3DEAIaIQobChMI-J2SmJ7wkwMVmV4ABh3KjRg0EAEYASAAEgIMyfD_BwE,https://zaniadevice.com/?gad_source=5&gad_campaignid=23672504310&gclid=EAIaIQobChMI-J2SmJ7wkwMVmV4ABh3KjRg0EAEYASAAEgIMyfD_BwE,yes,yes,yes,yes,yes
928,https://googleads.g.doubleclick.net/aclk?sa=l&ai=CyiAXC9_eaaHWEoPtjeYPlLSCqQa_87y_hgH5iu7tyBWmvtmLjA4QASCL1bEgYKWAgICcAaABh7Lj2gPIAQOpAoGXlio96ac-4AIAqAMByAMIqgTlAk_Qw10MbMU9RnkYIyr55W9JKG_Hid8A1RmOLIfTrXL_bHD2H6Dm9arfcB0p47psmQ30MROPhm2IztPGXwXtztZEqy-VmX5_6qpPZJPzeHf-5E0wAYGPk9mLzdrrHZzRUDxuG0VxXyhcEgqAOfQG6ZTMfEASM1daI09BWoEQwtj9NnxO7E1ni09kzVkO-A7tMat0TkC2ta56o2T2ZglUMdJPeRp5mw96_kyzy2RwTeANoFT3grLp8-D-SGcFsFcTv6dbPnIqmTEAawG6GDouMIHpBznw4W8Ema5yqTQomFuZsvbOGMCt2pgOMJ_tMS6Ki8DMGKgdF95maWzJSDqop0QkvICwbcBpS9MNqho6nf_KP6psGeDJ5kwXt_ccrokd7REPcCii4wKPUfoEcsE0v6xCPiyort-CBS2CmTij1D-B2Y7qBqINiZqutNkmOJRSK0R308YfC4Cet--DQ19W2LewawVE4cAE2eLdqJAF4AQBiAWBlp6TUqAGA4AH4c2cJagHp8yxAqgHpr4bqAfMzrECqAfz0RuoB5bYG6gHqpuxAqgHjs4bqAeT2BuoB_DgG6gH7paxAqgH_p6xAqgHr76xAqgHmuGxAqgH1ckbqAfZtrECqAeaBqgH_56xAqgH35-xAqgH-MKxAqgH-8KxAtgHAdIIMAiB4YBAEAEYnQEyCIuKgICAgIAKOgwAgMCAgICAqIACqANIvf3BOliL94f3z-6TA7EJS8AY9_s5nEyACgOYCwHICwGqDQJBVcgNAeINEwi7poj3z-6TAxWDdsMGHRSaIGXqDRMIwcuI98_ukwMVg3bDBh0UmiBl8A0CiA7___________8B2BMK0BUByhYCCgD4FgGAFwGyFxAYASoKNzI4NzQ4NTkwMlAGuhcCOAGqGBcJAAAAALCE8UASCjcyODc0ODU5MDIYAbIYCRICrVEYAyIBANAYAegYAcIZAggB&ae=1&gclid=EAIaIQobChMI4YeJ98_ukwMVg3bDBh0UmiBlEAEYASAAEgJrvvD_BwE&num=1&sig=AOD64_3Z9zd2YFLkIHU49oUgAWd5__iUgQ&client=ca-pub-2378110306265632&rf=5&nx=CLICK_X&ny=CLICK_Y&uap=UACH(platform)&uapv=UACH(platformVersion)&uaa=UACH(architecture)&uam=UACH(model)&uafv=UACH(uaFullVersion)&uab=UACH(bitness)&uaw=UACH(wow64)&uafvl=UACH(fullVersionList)&nb=2&adurl=https://www.cocorepublic.com.au/collections/lawson-fenning/%3Futm_term%3D%26utm_campaign%3DAU%2B%257C%2BStandard%2BDisplay%2B%257C%2BAutumn%2BSale%2B2022%2B%257C%2BProspecting%26utm_source%3Dadwords%26utm_medium%3Dppc%26hsa_acc%3D8201982823%26hsa_cam%3D22052047617%26hsa_grp%3D176179081561%26hsa_ad%3D795085118608%26hsa_src%3Dd%26hsa_tgt%3D%26hsa_kw%3D%26hsa_mt%3D%26hsa_net%3Dadwords%26hsa_ver%3D3%26gad_source%3D5%26gad_campaignid%3D22052047617%26gclid%3DEAIaIQobChMI4YeJ98_ukwMVg3bDBh0UmiBlEAEYASAAEgJrvvD_BwE,https://www.cocorepublic.com.au/collections/lawson-fenning/?utm_term=&utm_campaign=AU+%7C+Standard+Display+%7C+Autumn+Sale+2022+%7C+Prospecting&utm_source=adwords&utm_medium=ppc&hsa_acc=8201982823&hsa_cam=22052047617&hsa_grp=176179081561&hsa_ad=795085118608&hsa_src=d&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gad_source=5&gad_campaignid=22052047617&gclid=EAIaIQobChMI4YeJ98_ukwMVg3bDBh0UmiBlEAEYASAAEgJrvvD_BwE,,,,,
1014,https://www.googleadservices.com/pagead/aclk?sa=L&ai=CJ71nQdPeaZumKp-ijeYPjK-AwA6Ls9azhgGxo86q4RWopJ-pkQ4QASDHnIMkYKW4moCcAaABs7fR5SrIAQKpAoGXlio96ac-4AIAqAMByAMIqgS1Ak_Qv5GMd-zX1qeuRGVLNBJlzRq_YvoJw0J_T_C0BQDkSiHbUkjdXCkkruxKUjWwCTePzFLbvNxriFNlzAb4fCFGYtmZ06O0k0Fdo2TRnE3HvV9wE88MLnWiL9vZeAMRZgyF3V112KqwoPt8WSegsEekmIh8zFayzd2epx09gnQdJ6_m89MKjIbJyMpzpePi-bjQ5Y-oXaDWB8PmJwa9ZLyarino0yf3QVsKRoUJ-YL81nWhkK_wL39MiJK0fApt_SRU-0y83QcZEoh_FNqD33BYkKa6H0Zm4MxwYSDprrae8rBFS6QSWpwowmXaHbx46vox54z3Y3YEx6_6sY7OyU-hrucEIoRNJyw5IJGSsT0gKvOQ97ykXoAsi-kbnfkek9qU_W_JnoEnQ39Tt0vg8vTf2DQn7cAEoNKxwusF4AQBiAX8vLurWKAGAoAHs--hxQWoB6fMsQKoB6a-G6gHzM6xAqgH89EbqAeW2BuoB6qbsQKoB47OG6gHk9gbqAfw4BuoB-6WsQKoB_6esQKoB6--sQKoB5rhsQKoB9XJG6gH2baxAqgHmgaoB_-esQKoB9-fsQKoB_jCsQKoB_vCsQLYBwHSCC4IgGEQARgdMgiKgoCAgICACDoNgECAwICAgICogAKoA0i9_cE6WIrdktjE7pMD8ggbYWR4LXN1YnN5bi00NTQxNTM0Njk2MTUxNTkwsQmJvriHlCzln4AKA5gLAcgLAaoNAkFVyA0B4g0TCNmAk9jE7pMDFR9RwwYdjBcA6OoNEwiVrJTYxO6TAxUfUcMGHYwXAOjwDQKIDv___________wHYEwLQFQHKFgIKAPgWAYAXAbIXEBgBKgo3MTM2MTY4OTgyUAa6FwI4AaoYFwkAAAAA-FwCQRIKNzEzNjE2ODk4MhgBshgJEgKoThgCIgEA0BgBwhkCCAE&ae=1&gclid=EAIaIQobChMI28qU2MTukwMVH1HDBh2MFwDoEAEYASAAEgLVd_D_BwE&num=1&cid=CAQS0gEABaugfYreXiPDXtzuQngjMymsgPV5-_TZAnGWyqAiy_nzqOWIVVzWj5D8kjc6TtB9XmFA_S5Le6YPzj21qSJngHSnXFveHUTZNQz1_cD7XYPY7beUgkbYFiPM-E9GFpj4O0pO5BHsov6Z_yu1iFihVVzOkfZNwUPOQLaOB_KOfovh5CHd5bdVpQRUjUjel-4vi2HnH8fUy6nPf3F7dSmQvNLB6Tj8NITM_Wq4lBRbtMjIaZlL3oyvVQOAS3lLLHFEVE1cgeogbYhlEHbzIcHfZFQYAQ&sig=AOD64_2iU8dGv1xUqVKvidXd9YEgdcE4qA&client=ca-pub-3533864070776314&rf=5&nx=CLICK_X&ny=CLICK_Y&uap=UACH(platform)&uapv=UACH(platformVersion)&uaa=UACH(architecture)&uam=UACH(model)&uafv=UACH(uaFullVersion)&uab=UACH(bitness)&uaw=UACH(wow64)&uafvl=UACH(fullVersionList)&nb=2&adurl=https://evdealergroup-byd.com.au/offers%3Futm_source%3DGOOGLE%26utm_medium%3DGDN%26utm_campaign%3D1.88%2525%2Bcampaign%2B%26gad_source%3D5%26gad_campaignid%3D23713472124%26gclid%3DEAIaIQobChMI28qU2MTukwMVH1HDBh2MFwDoEAEYASAAEgLVd_D_BwE,https://evdealergroup-byd.com.au/offers?utm_source=GOOGLE&utm_medium=GDN&utm_campaign=1.88%25+campaign+&gad_source=5&gad_campaignid=23713472124&gclid=EAIaIQobChMI28qU2MTukwMVH1HDBh2MFwDoEAEYASAAEgLVd_D_BwE,yes,,,,
